name,ra,dec,z,+/-
NGC 3658,170.9927698,38.56234254,0.006801,1.7e-05
NGC 3659,170.939737,17.81867033,0.00428699981,1.80000006e-05
NGC 3660,170.8845,-8.658555556,0.0122849997,7.0000001e-06
NGC 3661,170.910125,-13.83111111,0.0223120004,0.000102999998
NGC 3662,170.9435833,-1.104861111,0.0186059996,0.000136999995
NGC 3663,170.999625,-12.29644444,0.0167389996,2.40000008e-05
NGC 3664,171.1010417,3.325,0.00460699992,7.0000001e-06
NGC 3665,171.1819692,38.76285278,0.006901,1.7e-05
NGC 3666,171.108625,11.34222222,0.00353599992,3.99999999e-06
NGC 3667,171.0709026,-13.8573043,0.0178490002,2.99999992e-05
NGC 3668,171.3768522,63.44632666,0.0117009999,1.99999995e-05
NGC 3669,171.3615,57.72125,0.00647100015,3.70000016e-05
NGC 3670,171.2069163,23.94523187,0.0235229991,0.000157000002
NGC 3671,171.468941,60.47957132,0.0600339994,0.000186000005
NGC 3672,171.2602917,-9.795388889,0.00621100003,1.29999999e-05
NGC 3673,171.3035417,-26.73672222,0.00646399986,1.70000003e-05
NGC 3674,171.6108557,57.04837648,0.006855,1.7e-05
NGC 3675,171.53575,43.58591667,0.002568,4.99999987e-06
NGC 3676,171.4062603,-11.13966187,0.0190430004,0.000150000007
NGC 3677,171.5740152,46.97410526,0.0246569999,0.000136999995
NGC 3678,171.5656478,27.8671308,0.0240499992,3.70000016e-05
NGC 3679,170.45025,-5.757694444,0.0281559993,0.00013
NGC 3681,171.6241667,16.86319444,0.00413300004,1.29999999e-05
NGC 3682,171.9216486,66.58983904,0.00505300006,7.6999997e-05
NGC 3683,171.8827083,56.87705556,0.00572399981,1.99999995e-05
NGC 3684,171.7966495,17.03017396,0.00387899997,1.29999999e-05
NGC 3685,172.0675723,4.327285932,0.0287430007,9.69999965e-05
NGC 3686,171.9332089,17.22418372,0.00385600002,1.29999999e-05
NGC 3687,172.0025333,29.51105899,0.00836199988,1.99999995e-05
NGC 3688,171.9352175,-9.165605905,0.0221149996,9.69999965e-05
NGC 3689,172.0459451,25.66117237,0.00913599972,2.7e-05
NGC 3691,172.0392083,16.92047222,0.00361900008,1.29999999e-05
NGC 3692,172.1000525,9.407626471,0.00575699983,1.99999995e-05
NGC 3693,172.0481888,-13.19485083,0.0165209994,1.70000003e-05
NGC 3694,172.2255375,35.41399246,0.007482,1.7e-05
NGC 3695,172.3211919,35.57572846,0.0345369987,9.00000014e-05
NGC 3696,172.1828932,-11.2828324,0.0178720001,9.69999965e-05
NGC 3697,172.2098971,20.7950143,0.0208839998,0.000102999998
NGC 3695,172.3211919,35.57572846,0.0345369987,9.00000014e-05
NGC 3700,172.4108957,35.51464876,0.030398,9.89999971e-05
NGC 3701,172.3705018,24.09343492,0.00932800025,1.80000006e-05
NGC 3702,172.5561757,-8.862913144,0.0223190002,0.000150000007
NGC 3703,172.2889877,-8.446451844,0.0375629999,0.000150000007
NGC 3704,172.5193904,-11.54633722,0.0176020004,0.000150000007
NGC 3705,172.5310833,9.276638889,0.00339600001,4.99999987e-06
NGC 3706,172.435125,-36.39130556,0.00992999971,4.70000014e-05
NGC 3707,172.548187,-11.54349227,0.017802,8e-05
NGC 3710,172.7789262,22.76805281,0.0216480009,0.000102999998
NGC 3711,172.3563333,-11.07908333,0.0132790003,3.70000016e-05
NGC 3712,172.7881448,28.56793865,0.00527000008,9.99999975e-06
NGC 3713,172.9250704,28.15359118,0.0233130008,8.70000003e-05
NGC 3714,172.973375,28.35847222,0.0232960004,9.69999965e-05
NGC 3715,172.88475,-14.23136111,0.00708500016,2.99999992e-05
NGC 3716,172.9213867,3.488012994,0.022109,3.30000003e-05
NGC 3717,172.8832917,-30.30775,0.00578100001,1.29999999e-05
NGC 3718,173.1452208,53.06792167,0.00331200007,3.00000011e-06
NGC 3719,173.056076,0.8192800762,0.0194869991,7.0000001e-06
NGC 3720,173.0899918,0.8040018911,0.0198369995,7.0000001e-06
NGC 3721,173.5325989,-9.467152688,0.0207979996,0.00013
NGC 3722,173.5971058,-9.680051058,0.0214150008,0.000110000001
NGC 3723,173.127286,-9.969539042,0.0211479999,0.000150000007
NGC 3724,173.6195,-9.660194444,0.0206010006,0.000117000003
NGC 3725,173.4188553,61.8880072,0.0111210002,2.99999992e-05
NGC 3726,173.3380149,47.02920525,0.0028870001,3.00000011e-06
NGC 3727,173.4205434,-13.87890119,0.0152909998,0.000132999994
NGC 3728,173.3157597,24.44689303,0.0232490003,1.29999999e-05
NGC 3729,173.4555167,53.12555408,0.00353599992,3.00000011e-06
NGC 3730,173.5703279,-9.576118938,0.0183990002,0.000220000002
NGC 3731,173.5486517,12.51231408,0.0104210004,4.70000014e-05
NGC 3732,173.5580833,-9.845666667,0.00573399989,1.70000003e-05
NGC 3733,173.7566667,54.8505,0.00395300006,1.99999995e-05
NGC 3734,173.6694914,-14.08182749,0.0304979999,2.30000005e-05
NGC 3735,173.98875,70.53558333,0.00899299979,2.30000005e-05
NGC 3736,173.9238609,73.45183961,0.041699,6.7e-05
NGC 3737,173.9015707,54.94856671,0.0194230005,8.70000003e-05
NGC 3738,173.9532917,54.52388889,0.000763999997,1.29999999e-05
NGC 3739,173.9066529,25.0886265,0.0320390016,2.7e-05
NGC 3740,174.0511862,59.97650763,0.011011,0.000147
NGC 3741,174.0257548,45.28363135,0.000763999997,1.29999999e-05
NGC 3742,173.8854583,-37.95638889,0.00906599965,4.3e-05
NGC 3743,173.9890018,21.72260368,0.0366850011,8.2999999e-05
NGC 3744,173.9911326,23.01154987,0.0237499997,5.70000011e-05
NGC 3745,174.4351411,22.02128752,0.0315649994,7.6999997e-05
NGC 3746,174.4317579,22.009828,0.0300939996,6.70000009e-05
NGC 3747,173.1294236,74.37838392,0.0186930001,0.000117000003
NGC 3748,174.4544369,22.02615124,0.0294070002,6.29999995e-05
NGC 3749,173.9717083,-37.99736111,0.00901299994,4.3e-05
NGC 3750,174.4651561,21.97423982,0.0302910004,0.000119999997
NGC 3751,174.4744118,21.93648382,0.0313349999,0.00013
NGC 3752,173.1342083,74.62752778,0.00638099993,3.9999999e-05
NGC 3753,174.4745833,21.98138889,0.0291099995,0.000102999998
NGC 3754,174.4788377,21.98550127,0.0299440008,0.000136999995
NGC 3755,174.1390328,36.41034548,0.00523700006,1.70000003e-05
NGC 3756,174.2000722,54.29355814,0.00439700019,1.6e-05
NGC 3757,174.2619337,58.41554155,0.004153,1.7e-05
NGC 3758,174.12125,21.59611111,0.0298539996,1.70000003e-05
NGC 3759,174.2253802,54.82329437,0.0186030008,8.2999999e-05
NGC 3301,159.2335,21.88213889,0.004466,1.7e-05
NGC 3761,174.1838245,22.99202095,0.0234999992,7.00000019e-05
NGC 3762,174.3493052,61.75936144,0.0115510002,0.00013
NGC 3763,174.1257917,-9.846694444,0.0195969995,2.7e-05
NGC 3765,174.2674211,24.09625723,0.0340370014,7.0000001e-06
NGC 3767,174.3148196,16.87716848,0.0212210007,0.000102999998
NGC 3768,174.3103199,17.83988328,0.011585,6.29999995e-05
NGC 3769,174.4337917,47.89308333,0.0024590001,6.00000021e-06
NGC 3770,174.4947684,59.61692715,0.0108409999,0.000163000004
NGC 3771,174.775,-9.348194444,0.0196940005,0.000119999997
NGC 3772,174.4519854,22.6912903,0.0118749999,7.6999997e-05
NGC 3773,174.5536478,12.11204761,0.00327600003,9.99999975e-06
NGC 3774,174.6260833,-8.976138889,0.0205140002,9.99999975e-05
NGC 3775,174.61125,-10.63877778,0.0221020002,0.000132999994
NGC 3776,174.5749034,-3.354376953,0.0378290005,9.40000027e-05
NGC 3777,174.0285417,-12.56908333,0.0141030001,0.000110000001
NGC 3778,174.5892083,-50.71536111,0.0145070003,6.29999995e-05
NGC 3779,174.7127278,-10.5837458,0.005626,2.30000005e-05
NGC 3780,174.8431667,56.27066667,0.00800199993,1.70000003e-05
NGC 3781,174.7656542,26.36174167,0.0226760004,2.99999992e-05
NGC 3782,174.8364994,46.51382594,0.00246499991,1.99999995e-05
NGC 3783,174.7573421,-37.73867,0.00973000005,7.0000001e-06
NGC 3784,174.8741647,26.30914502,0.0228920002,3.9999999e-05
NGC 3785,174.8870455,26.30227128,0.0305739995,0.000172999993
NGC 3786,174.927297,31.90928533,0.00893300027,1.99999995e-05
NGC 3787,174.9081087,20.45469092,0.0233159997,7.9999998e-05
NGC 3788,174.9360511,31.9311897,0.00900300033,1.99999995e-05
NGC 3789,174.53775,-9.607138889,0.0182889998,0.000119999997
NGC 3790,174.9469345,17.71226307,0.0114249997,0.000167000006
NGC 3791,174.9237514,-9.367261319,0.0184289999,0.000150000007
NGC 3794,175.2225833,56.20202778,0.00462,2e-06
NGC 3795,175.0277782,58.61309277,0.004036,1.99999995e-05
NGC 3796,175.1296685,60.29890429,0.00417,1.7e-05
NGC 3798,175.0580854,24.69706548,0.0118479999,1.99999995e-05
NGC 3799,175.0390952,15.32730278,0.0110480003,2.30000005e-05
NGC 3800,175.0562917,15.34236111,0.0110480003,7.0000001e-06
NGC 3801,175.0705921,17.72805083,0.0110640004,7.0000001e-06
NGC 3802,175.0782694,17.76535567,0.0110780001,2.99999992e-05
NGC 3803,175.071875,17.80125,0.0119380001,0.000119999997
NGC 3794,175.2225833,56.20202778,0.00462,2e-06
NGC 3805,175.1736637,20.34295039,0.0221120007,6.29999995e-05
NGC 3806,175.1942917,17.79627778,0.0116579998,1.70000003e-05
NGC 3809,175.31693,59.88577972,0.0114850001,0.000167000006
NGC 3810,175.2448333,11.47113889,0.00330900005,1.99999999e-06
NGC 3811,175.3192908,47.690819,0.0103569999,1.99999995e-05
NGC 3812,175.282125,24.82169444,0.0120120002,7.6999997e-05
NGC 3813,175.3277402,36.54680491,0.00488799997,1.70000003e-05
NGC 3814,175.3653282,24.80541136,0.0119279996,6.70000009e-05
NGC 3815,175.413727,24.80050411,0.012379,2.99999992e-05
NGC 3816,175.4501667,20.10363889,0.0192329995,7.6999997e-05
NGC 3818,175.489,-6.155666667,0.0056739999,2.49999994e-05
NGC 3819,175.5244342,10.35113804,0.0209279992,3.70000016e-05
NGC 3820,175.5204425,10.38425195,0.0203549992,0.000110000001
NGC 3821,175.5379438,20.31567183,0.019227,1.70000003e-05
NGC 3822,175.5462887,10.27778556,0.0209040008,1.99999995e-05
NGC 3823,175.5629167,-13.86694444,0.0220849998,0.000199999995
NGC 3824,175.6869167,52.77958333,0.0188299995,2.99999992e-05
NGC 3825,175.5988835,10.26414661,0.0216920003,5.70000011e-05
NGC 3826,175.6368698,26.4888924,0.0303709991,7.30000029e-05
NGC 3827,175.6511453,18.84545745,0.0104470002,1.70000003e-05
NGC 3828,175.743422,16.48759833,0.0345100015,9.00000014e-05
NGC 3829,175.8636834,52.71112529,0.0189309996,9.79999968e-05
NGC 3826,175.6368698,26.4888924,0.0303709991,7.30000029e-05
NGC 3831,175.8275,-12.87836111,0.0175589994,0.000150000007
NGC 3832,175.8809819,22.72544471,0.0230459999,1.29999999e-05
NGC 3833,175.8707438,10.16187155,0.0202140007,4.99999987e-06
NGC 3834,175.9071968,19.09046018,0.0227290001,8.2999999e-05
NGC 3835,176.0204167,60.11977778,0.00822599977,3.70000016e-05
NGC 3837,175.9851086,19.89457867,0.0204470009,3.30000003e-05
NGC 3838,176.0573168,57.948228,0.004363,1.7e-05
NGC 3839,175.976375,10.78469444,0.0197340008,9.99999975e-06
NGC 3840,175.9956712,20.07702843,0.0245900005,7.0000001e-06
NGC 3841,176.0089583,19.97188889,0.0212009996,2.20000002e-05
NGC 3842,176.0089583,19.94980556,0.0210679993,3.09999996e-05
NGC 3843,175.977625,7.925694444,0.0197069999,9.00000014e-05
NGC 3844,176.0033046,20.02933832,0.0226119999,3.9999999e-05
NGC 3845,176.0227729,19.99610228,0.0189859997,8.70000003e-05
NGC 3846,176.1211509,55.65226359,0.0323400013,9.60000034e-05
NGC 3847,176.0582205,33.51451819,0.0318289995,6.29999995e-05
NGC 3822,175.5462887,10.27778556,0.0209040008,1.99999995e-05
NGC 3849,176.3968667,3.231842626,0.0201980006,9.10000017e-05
NGC 3850,176.3981667,55.88688889,0.00385600002,2.30000005e-05
NGC 3851,176.0850996,19.98086437,0.0213649999,2.49999994e-05
NGC 3825,175.5988835,10.26414661,0.0216920003,5.70000011e-05
NGC 3853,176.1180439,16.5581126,0.0110609997,4.3e-05
NGC 3854,176.216875,-9.233277778,0.0190200005,2.99999992e-05
NGC 3855,176.1074096,33.35507438,0.0310650002,8.70000003e-05
NGC 3847,176.0582205,33.51451819,0.0318289995,6.29999995e-05
NGC 3857,176.2089547,19.53284909,0.0209640004,4.3e-05
NGC 3858,176.2986667,-9.313972222,0.0190970004,7.30000029e-05
NGC 3859,176.2176613,19.45419651,0.0182390008,2.09999998e-05
NGC 3860,176.2048421,19.79503889,0.0186630003,2.7e-05
NGC 3861,176.2661752,19.97368103,0.0169820003,7.0000001e-06
NGC 3862,176.2708708,19.60631694,0.0217179991,1.89999992e-05
NGC 3863,176.2730199,8.469512346,0.0150739998,2.20000002e-05
NGC 3864,176.315328,19.39210759,0.0233389996,6.29999995e-05
NGC 3854,176.216875,-9.233277778,0.0190200005,2.99999992e-05
NGC 3858,176.2986667,-9.313972222,0.0190970004,7.30000029e-05
NGC 3867,176.373426,19.40016267,0.0250840001,3.9999999e-05
NGC 3868,176.3747704,19.44469071,0.0213510003,4.3e-05
NGC 3869,176.4398357,10.82459821,0.0101500005,0.000142999997
NGC 3870,176.4858201,50.1997425,0.00252200011,2.30000005e-05
NGC 3871,176.542261,33.10873701,0.0322990008,8.70000003e-05
NGC 3872,176.4544167,13.76669444,0.0106269997,9.00000014e-05
NGC 3873,176.4420898,19.77394096,0.0181259997,2.80000004e-05
NGC 3875,176.4560417,19.76741667,0.023209,5.99999985e-05
NGC 3876,176.3611174,9.160709801,0.00964699965,3.00000011e-06
NGC 3877,176.5320779,47.49434583,0.00298699993,1.29999999e-05
NGC 3878,176.5740952,33.20447402,0.033160001,8.70000003e-05
NGC 3879,176.7059167,69.38369444,0.00477299979,2.99999992e-05
NGC 3880,176.5926372,33.16177495,0.0335300006,6.29999995e-05
NGC 3881,176.643392,33.10641293,0.0312720016,9.69999965e-05
NGC 3882,176.5273035,-56.38815002,0.00610700017,1.89999992e-05
NGC 3883,176.6965755,20.67542243,0.0234329998,1.29999999e-05
NGC 3884,176.5507668,20.39164713,0.0234360006,9.99999975e-06
NGC 3885,176.6937083,-27.92216667,0.00651099999,2.7e-05
NGC 3886,176.7733229,19.83718496,0.0196669996,7.00000019e-05
NGC 3887,176.7690417,-16.85461111,0.00402900018,3.99999999e-06
NGC 3888,176.8932083,55.96722222,0.00803199969,3.70000016e-05
NGC 3889,176.950545,56.01833287,0.0546850003,0.000188000005
NGC 3890,177.3327083,74.30219444,0.0227160007,0.000132999994
NGC 3891,177.0139816,30.35932872,0.0210129991,0.000167999999
NGC 3892,177.0041042,-10.96205,0.00599400001,5.70000011e-05
NGC 3893,177.159125,48.71083333,0.00322599988,3.00000011e-06
NGC 3894,177.2098258,59.41566167,0.0107509997,6.29999995e-05
NGC 3895,177.2667767,59.43267603,0.0105370004,9.00000014e-05
NGC 3896,177.2349583,48.67466667,0.003069,1.7e-05
NGC 3897,177.2477563,35.01604873,0.0213849992,2.7e-05
NGC 3898,177.3140417,56.08436111,0.00392299984,1.70000003e-05
NGC 3899,177.5185646,26.47924227,0.00593400002,2.30000005e-05
NGC 3900,177.2894181,27.0220368,0.00599899981,1.70000003e-05
NGC 3901,175.7071667,77.37269444,0.00562399998,5.99999985e-05
NGC 3902,177.3281575,26.12159849,0.0120120002,2.99999992e-05
NGC 3903,177.26475,-37.51711111,0.00992400013,1.70000003e-05
NGC 3904,177.3050833,-29.27675,0.00525700022,2.7e-05
NGC 3905,177.27045,-9.729830556,0.0192600004,2.30000005e-05
NGC 3906,177.41875,48.42597222,0.0032,2e-06
NGC 3907,177.375597,-1.086522592,0.0201270003,0.000140000004
NGC 3908,177.4695169,12.18591691,0.0840149969,0.000197000001
NGC 3910,177.497109,21.33364193,0.0262480006,7.6999997e-05
NGC 3911,177.3420208,24.93847236,0.0198669992,1.99999995e-05
NGC 3899,177.5185646,26.47924227,0.00593400002,2.30000005e-05
NGC 3913,177.66225,55.35386111,0.00318200001,1.29999999e-05
NGC 3914,177.6360258,6.56757244,0.0203869995,3.30000003e-05
NGC 3915,177.3522083,-5.118444444,0.00557299983,2.20000002e-05
NGC 3916,177.7126964,55.14364889,0.0191270001,8.2999999e-05
NGC 3917,177.6893032,51.82466019,0.00321800006,4.99999987e-06
NGC 3919,177.6730326,20.01519728,0.0206640009,6.70000009e-05
NGC 3920,177.5247264,24.92000749,0.0121250004,9.99999975e-06
NGC 3921,177.7786403,55.07874935,0.0196669996,3.00000011e-06
NGC 3922,177.8059569,50.15690029,0.00302199996,2.30000005e-05
NGC 3923,177.7570592,-28.80601694,0.00580100017,2.99999992e-05
NGC 3922,177.8059569,50.15690029,0.00302199996,2.30000005e-05
NGC 3925,177.8373548,21.88913731,0.0264819991,9.00000014e-05
NGC 3928,177.9484285,48.68313649,0.00329599995,1.29999999e-05
NGC 3929,177.9271993,21.00273382,0.0235600006,7.9999998e-05
NGC 3930,177.9417083,38.01511111,0.00306500006,4.99999987e-06
NGC 3917A,177.8060482,52.00084912,0.00279200007,3.70000016e-05
NGC 3932,178.1219066,48.45897985,0.0318589993,0.000163000004
NGC 3933,178.0085319,16.80969021,0.0124690002,3.30000003e-05
NGC 3934,178.0523333,16.85144444,0.0126050003,3.30000003e-05
NGC 3935,178.1002833,32.40381111,0.0103500001,5.70000011e-05
NGC 3936,178.0857917,-26.90588889,0.00671500014,9.99999975e-06
NGC 3937,178.1775663,20.63131055,0.0222420003,9.00000014e-05
NGC 3938,178.2060417,44.12072222,0.00269900006,1.29999999e-05
NGC 3890,177.3327083,74.30219444,0.0227160007,0.000132999994
NGC 3940,178.1935267,20.98926501,0.0214150008,3.09999996e-05
NGC 3941,178.2306596,36.98632823,0.003102,1.7e-05
NGC 3942,177.8755833,-11.42472222,0.0123420004,1.29999999e-05
NGC 3943,178.235726,20.47910693,0.0218080003,2.99999992e-05
NGC 3944,178.2711764,26.20693742,0.012135,8.70000003e-05
NGC 3945,178.3072083,60.67555556,0.004273,1.7e-05
NGC 3946,178.3359419,21.02151727,0.0220120009,9.69999965e-05
NGC 3947,178.33467,20.75171781,0.0206710007,1.70000003e-05
NGC 3949,178.4238352,47.85870691,0.00266900007,3.99999999e-06
NGC 3950,178.4225452,47.88457215,0.0746020004,0.000186999998
NGC 3951,178.4218567,23.38220927,0.0215419997,1.29999999e-05
NGC 3952,178.4192917,-3.996527778,0.00526000001,1.70000003e-05
NGC 3953,178.4538216,52.32677087,0.00350999995,7.0000001e-06
NGC 3954,178.4236679,20.88250038,0.0234190002,7.00000019e-05
NGC 3955,178.4881071,-23.16417583,0.00497299992,2.99999992e-05
NGC 3956,178.502875,-20.56733333,0.0054870001,1.70000003e-05
NGC 3957,178.5063008,-19.56889889,0.00546000013,6.29999995e-05
NGC 3958,178.6403291,58.36703565,0.0112309996,2.30000005e-05
NGC 3959,178.656875,-7.7565,0.0190730002,2.30000005e-05
NGC 3961,178.7401667,69.33011111,0.022422,1.4e-05
NGC 3962,178.6670833,-13.97502778,0.00606400007,5.70000011e-05
NGC 3963,178.7446286,58.49363512,0.0106340004,1.70000003e-05
NGC 3964,178.7228324,28.26240782,0.0285860002,0.000102999998
NGC 3966,179.184125,32.02177778,0.010884,2.99999992e-05
NGC 3967,178.7933316,-7.843768619,0.0186400004,0.000107
NGC 3968,178.8695949,11.96836629,0.0213079993,3.99999999e-06
NGC 3969,178.7885,-18.92741667,0.0231190007,5.70000011e-05
NGC 3970,178.8669583,-12.06127778,0.0191329997,0.000107
NGC 3971,178.9016275,29.99591891,0.0224890001,0.000172999993
NGC 3972,178.9378748,55.32074204,0.00284299999,4.99999987e-06
NGC 3973,178.9041474,11.99739216,0.0206179991,0.000155999995
NGC 3974,178.91725,-12.02744444,0.0183390006,0.000110000001
NGC 3975,178.9737212,60.52941447,0.0329339989,8.49999997e-05
NGC 3976,178.9887083,6.749444444,0.00832900032,9.99999975e-06
NGC 3977,179.03,55.39077778,0.0193700008,1.70000003e-05
NGC 3978,179.0429999,60.52253002,0.0332829989,0.000110000001
NGC 3979,179.0043895,-2.720865739,0.0198870003,9.99999975e-05
NGC 3977,179.03,55.39077778,0.0193700008,1.70000003e-05
NGC 3981,179.0310417,-19.89616667,0.00574700022,1.29999999e-05
NGC 3982,179.1172041,55.12523806,0.00369899999,1.99999995e-05
NGC 3983,179.0986598,23.86795472,0.0142200002,0.000157000002
NGC 3971,178.9016275,29.99591891,0.0224890001,0.000172999993
NGC 3985,179.1754583,48.33394444,0.0031630001,7.0000001e-06
NGC 3966,179.184125,32.02177778,0.010884,2.99999992e-05
NGC 3987,179.3371667,25.19538889,0.0150180003,1.70000003e-05
NGC 3988,179.3509267,27.8775187,0.0218020007,7.6999997e-05
NGC 3989,179.3611886,25.2330805,0.0157210007,2.99999992e-05
NGC 3990,179.3981632,55.45866976,0.00232199999,0.000132999994
MESSIER 109,179.3999167,53.37452778,0.00349600008,3.99999999e-06
NGC 3993,179.4075917,25.24060611,0.0161039997,2.99999992e-05
NGC 3994,179.4036115,32.27761673,0.0102939997,5.29999998e-05
NGC 3995,179.4337407,32.29406851,0.0108540002,1.70000003e-05
NGC 3996,179.441921,14.29742004,0.023356,0.000150000007
NGC 3997,179.4509583,25.27063889,0.0159140006,1.70000003e-05
NGC 3998,179.4838888,55.45358944,0.003496,1.7e-05
NGC 3999,179.4853908,25.06828649,0.01386,
NGC 4000,179.4875833,25.14447222,0.0152009996,1.99999995e-05
NGC 4001,179.5282653,47.33485272,0.0469999984,
NGC 4002,179.4970799,23.20204187,0.0219589993,0.000142999997
NGC 4003,179.4959939,23.12489748,0.0217119996,0.000107
NGC 4004,179.5217877,27.87886387,0.0112340003,3.00000011e-06
NGC 4005,179.5423583,25.12225549,0.0149060003,1.70000003e-05
NGC 4006,179.524088,-2.120077357,0.0195129998,0.000199999995
NGC 4005,179.5423583,25.12225549,0.0149060003,1.70000003e-05
NGC 4008,179.571,28.1925,0.0120750004,7.30000029e-05
NGC 4010,179.657875,47.2615,0.00300800009,3.00000011e-06
NGC 4011,179.6059644,25.09764988,0.0137799997,0.000574000005
NGC 4012,179.6147032,10.02150078,0.0139530003,1.99999999e-06
NGC 4013,179.63075,43.94658333,0.00277299993,1.99999999e-06
NGC 4014,179.6492083,16.17730556,0.0125519997,3.00000011e-06
NGC 4016,179.6209189,27.52878444,0.011469,4.99999987e-06
NGC 4017,179.690295,27.45244202,0.0115210004,1.70000003e-05
NGC 4018,179.6695833,25.31641667,0.014947,1.99999995e-05
NGC 4019,180.2934167,14.10430556,0.00508299982,9.99999975e-06
NGC 4020,179.736125,30.41188889,0.00253499998,1.29999999e-05
NGC 4021,179.7608121,25.0832171,0.0335430019,0.000172999993
NGC 4022,179.7542283,25.22280963,0.0144769996,9.00000014e-05
NGC 4023,179.7727983,24.98896521,0.0147040002,2.99999992e-05
NGC 4024,179.6302083,-18.34683333,0.00565099996,4.99999987e-05
NGC 4025,179.7924472,37.79340472,0.0107110003,9.99999975e-06
NGC 4026,179.8549583,50.96169444,0.003286,1.7e-05
NGC 4027,179.8757083,-19.26522222,0.00557400007,1.99999995e-05
NGC 4014,179.6492083,16.17730556,0.0125519997,3.00000011e-06
NGC 4029,180.0131958,8.181721762,0.0207380001,9.99999975e-06
NGC 4030,180.0984447,-1.100094794,0.00488700019,1.29999999e-05
NGC 4031,180.1306123,31.94756988,0.0262180008,0.000167000006
NGC 4032,180.13675,20.07394444,0.00423099985,1.80000006e-05
NGC 4033,180.14475,-17.84261111,0.00554399984,6.70000009e-05
NGC 4034,180.3735833,69.32391667,0.00789500028,4.3e-05
NGC 4035,180.12225,-15.94808333,0.0052720001,2.30000005e-05
NGC 4036,180.3614724,61.89577968,0.00462,1.7e-05
NGC 4037,180.348625,13.40102778,0.00310899992,2.30000005e-05
NGC 4038,180.470875,-18.86761111,0.00547700003,3.9999999e-05
NGC 4039,180.4729583,-18.88619444,0.00547399977,2.99999992e-05
NGC 4040,180.5226838,17.82322362,0.0230889991,0.000176999994
NGC 4041,180.5508417,62.13722144,0.00411600014,2.99999992e-05
NGC 4042,180.6949041,20.163259,0.0239400007,0.000107
NGC 4043,180.595685,4.329817295,0.0215550009,8.2999999e-05
NGC 4044,180.6229583,-0.2124166667,0.0204610005,7.9999998e-05
NGC 4045,180.6759917,1.976807313,0.00659100013,9.99999975e-06
NGC 4045,180.6759917,1.976807313,0.00659100013,9.99999975e-06
NGC 4047,180.7111688,48.63620306,0.0113749998,5.70000011e-05
NGC 4048,180.7091189,18.01557306,0.0160579998,3.30000003e-05
NGC 4049,180.7279167,18.7525,0.0027650001,3.70000016e-05
NGC 4050,180.7247917,-16.37361111,0.00587400002,2.7e-05
NGC 4051,180.7900601,44.53133444,0.00233600009,3.99999999e-06
NGC 4053,180.7982247,19.72882025,0.0239400007,7.6999997e-05
NGC 4061,181.0061568,20.23232693,0.0240269993,9.00000014e-05
NGC 4056,180.9907245,20.31250151,0.0246370006,0.000142999997
NGC 4065,181.0257284,20.23509238,0.0211009998,9.00000014e-05
NGC 4058,180.9544167,3.548222222,0.0193470009,7.30000029e-05
NGC 4070,181.0470658,20.40983731,0.0240599997,7.9999998e-05
NGC 4060,181.0041513,20.33742449,0.0226360001,8.70000003e-05
NGC 4061,181.0061568,20.23232693,0.0240269993,9.00000014e-05
NGC 4062,181.0159583,31.89580556,0.00252799992,3.00000011e-06
NGC 4063,181.024956,1.846978203,0.0164010003,3.70000016e-05
NGC 4064,181.0464813,18.44341851,0.0030449999,3.30000003e-05
NGC 4065,181.0257284,20.23509238,0.0211009998,9.00000014e-05
NGC 4066,181.0392319,20.34795054,0.0245670006,9.69999965e-05
NGC 4067,181.0480978,10.85439542,0.00805599988,1.29999999e-05
NGC 4068,181.003236,52.58827115,0.000699999975,9.99999975e-06
NGC 4069,181.0251786,20.3237822,0.0255939998,8.70000003e-05
NGC 4070,181.0470658,20.40983731,0.0240599997,7.9999998e-05
NGC 4072,181.0576832,20.20970974,0.0217519999,9.69999965e-05
NGC 4073,181.112773,1.895965279,0.0195840001,3.70000016e-05
NGC 4074,181.1236551,20.31621296,0.0224450007,0.000110000001
NGC 4075,181.1576184,2.07252104,0.0218419991,4.70000014e-05
NGC 4076,181.1354957,20.20494848,0.0207279995,1.99999995e-05
NGC 4077,181.1585622,1.787716467,0.0237130001,4.3e-05
NGC 4078,181.1985,10.59558333,0.008493,1.7e-05
NGC 4079,181.2077013,-2.382378775,0.0203469992,2.99999992e-05
NGC 4080,181.2159494,26.99252375,0.00189099996,1.29999999e-05
NGC 4081,181.1412917,64.43675,0.00481700012,4.70000014e-05
NGC 4082,181.297705,10.67062003,0.0232829992,0.000136999995
NGC 4083,181.3085395,10.61323262,0.0334159993,0.000146999999
NGC 4084,181.3135759,21.21443515,0.0225760005,0.000102999998
NGC 4085,181.3446265,50.35295314,0.00248700008,1.70000003e-05
NGC 4086,181.3723744,20.24674245,0.0236600004,7.9999998e-05
NGC 4087,181.3972083,-26.52263889,0.0111180004,4.3e-05
NGC 4088,181.3924583,50.53902778,0.00252399989,3.99999999e-06
NGC 4089,181.405965,20.55570859,0.0242400002,8.70000003e-05
NGC 4090,181.3663173,20.30875582,0.0244600009,0.000150000007
NGC 4091,181.417039,20.55573415,0.0256379992,9.00000014e-05
NGC 4092,181.4587917,20.477,0.0224120002,2.7e-05
NGC 4093,181.4644384,20.52196493,0.0240369998,9.69999965e-05
NGC 4094,181.4748333,-14.52641667,0.00480300002,1.29999999e-05
