name,ra,dec,z,+/-
NGC 4040,180.5226838,17.82322362,0.0230889991,0.00017699999400000002
NGC 4041,180.55084169999998,62.13722144,0.004116000139999999,2.9999999199999998e-05
NGC 4042,180.6949041,20.163259,0.0239400007,0.00010700000000000001
NGC 4043,180.595685,4.329817295,0.0215550009,8.2999999e-05
NGC 4044,180.62295830000002,-0.2124166667,0.0204610005,7.9999998e-05
NGC 4045,180.6759917,1.9768073130000001,0.006591000129999999,9.99999975e-06
NGC 4045,180.6759917,1.9768073130000001,0.006591000129999999,9.99999975e-06
NGC 4047,180.7111688,48.63620306,0.0113749998,5.70000011e-05
NGC 4048,180.7091189,18.01557306,0.0160579998,3.3000000300000004e-05
NGC 4049,180.72791669999998,18.7525,0.0027650001,3.70000016e-05
NGC 4050,180.7247917,-16.37361111,0.00587400002,2.7000000000000002e-05
NGC 4051,180.7900601,44.53133444,0.00233600009,3.99999999e-06
NGC 4053,180.7982247,19.72882025,0.0239400007,7.6999997e-05
NGC 4061,181.0061568,20.23232693,0.0240269993,9.00000014e-05
NGC 4056,180.9907245,20.31250151,0.0246370006,0.000142999997
NGC 4065,181.0257284,20.23509238,0.0211009998,9.00000014e-05
NGC 4058,180.9544167,3.5482222219999997,0.0193470009,7.300000290000001e-05
NGC 4070,181.0470658,20.40983731,0.0240599997,7.9999998e-05
NGC 4060,181.0041513,20.33742449,0.022636000099999998,8.700000029999999e-05
NGC 4061,181.0061568,20.23232693,0.0240269993,9.00000014e-05
NGC 4062,181.01595830000002,31.89580556,0.00252799992,3.00000011e-06
NGC 4063,181.024956,1.8469782030000002,0.0164010003,3.70000016e-05
NGC 4064,181.0464813,18.44341851,0.0030449999,3.3000000300000004e-05
NGC 4065,181.0257284,20.23509238,0.0211009998,9.00000014e-05
NGC 4066,181.0392319,20.34795054,0.0245670006,9.69999965e-05
NGC 4067,181.04809780000002,10.85439542,0.00805599988,1.2999999900000001e-05
NGC 4068,181.00323600000002,52.58827115,0.000699999975,9.99999975e-06
NGC 4069,181.02517859999998,20.3237822,0.0255939998,8.700000029999999e-05
NGC 4070,181.0470658,20.40983731,0.0240599997,7.9999998e-05
NGC 4072,181.05768319999999,20.20970974,0.021751999900000003,9.69999965e-05
NGC 4073,181.112773,1.8959652790000001,0.0195840001,3.70000016e-05
NGC 4074,181.1236551,20.31621296,0.0224450007,0.00011000000099999999
NGC 4075,181.15761840000002,2.07252104,0.021841999100000002,4.70000014e-05
NGC 4076,181.1354957,20.20494848,0.0207279995,1.99999995e-05
NGC 4077,181.1585622,1.7877164669999999,0.0237130001,4.3e-05
NGC 4078,181.1985,10.59558333,0.008493,1.7e-05
NGC 4079,181.2077013,-2.382378775,0.0203469992,2.9999999199999998e-05
NGC 4080,181.2159494,26.99252375,0.00189099996,1.2999999900000001e-05
NGC 4081,181.14129169999998,64.43675,0.0048170001200000005,4.70000014e-05
NGC 4082,181.297705,10.67062003,0.023282999199999998,0.000136999995
NGC 4083,181.3085395,10.61323262,0.0334159993,0.000146999999
NGC 4084,181.31357590000002,21.21443515,0.0225760005,0.00010299999799999999
NGC 4085,181.3446265,50.35295314,0.00248700008,1.70000003e-05
NGC 4086,181.37237439999998,20.24674245,0.0236600004,7.9999998e-05
NGC 4087,181.39720830000002,-26.52263889,0.0111180004,4.3e-05
NGC 4088,181.39245830000002,50.53902778,0.0025239998899999998,3.99999999e-06
NGC 4089,181.40596499999998,20.55570859,0.0242400002,8.700000029999999e-05
NGC 4090,181.36631730000002,20.30875582,0.024460000899999997,0.000150000007
NGC 4091,181.417039,20.55573415,0.0256379992,9.00000014e-05
NGC 4092,181.45879169999998,20.477,0.0224120002,2.7000000000000002e-05
NGC 4093,181.4644384,20.52196493,0.0240369998,9.69999965e-05
NGC 4094,181.4748333,-14.52641667,0.004803000020000001,1.2999999900000001e-05
NGC 4095,181.4759089,20.57253179,0.023842999700000003,8.2999999e-05
NGC 4096,181.5047083,47.47844444,0.0018880000600000003,1.2999999900000001e-05
NGC 4097,181.51047749999998,36.86367861,0.0209839996,7.9999998e-05
NGC 4100,181.5352221,49.58268491,0.00358400005,3.99999999e-06
NGC 4101,181.5440227,25.55700642,0.0213409998,0.00010299999799999999
NGC 4102,181.59579499999998,52.71108278,0.00282300008,7.0000001e-06
NGC 4104,181.662355,28.17420694,0.0281959996,0.00010700000000000001
NGC 4105,181.669875,-29.76022222,0.00645799981,6.70000009e-05
NGC 4106,181.6866667,-29.76830556,0.007172000129999999,5.70000011e-05
NGC 4078,181.1985,10.59558333,0.008493,1.7e-05
NGC 4108,181.68571469999998,67.16309084,0.00838200003,9.99999975e-06
NGC 4109,181.7130097,42.99564292,0.0234760009,0.000150000007
NGC 4110,181.764375,18.53172222,0.0240400005,2.9999999199999998e-05
NGC 4111,181.76305209999998,43.06572,0.0026420000000000003,1.7e-05
NGC 4112,181.7894583,-40.20816667,0.00905300025,0.000127000007
NGC 4113,181.7853303,32.99588415,0.026577999799999998,9.400000270000001e-05
NGC 4114,181.8011888,-14.18546091,0.0136630004,9.999999750000001e-05
NGC 4116,181.9047917,2.6905,0.00436600018,3.00000011e-06
NGC 4117,181.9421384,43.12635172,0.00311499997,4.99999987e-06
NGC 4118,181.9702917,43.11105556,0.00214500003,6.00000021e-06
NGC 4119,182.04008330000002,10.37888889,0.005524,1.7e-05
NGC 4120,182.12925,69.54483333,0.007495000030000001,1.70000003e-05
NGC 4121,181.9859687,65.11395768,0.00471699983,3.9999999e-05
NGC 4113,181.7853303,32.99588415,0.026577999799999998,9.400000270000001e-05
NGC 4123,182.04629580000002,2.878283333,0.0044260001700000004,3.00000011e-06
NGC 4119,182.04008330000002,10.37888889,0.005524,1.7e-05
NGC 4125,182.0250833,65.17413889,0.00452300021,6.29999995e-05
NGC 4126,182.1560011,16.14277621,0.022662000699999997,0.000157000002
NGC 4127,182.10983330000002,76.80402778,0.006060999820000001,2.30000005e-05
NGC 4128,182.1347083,68.76761111,0.00775900017,9.00000014e-05
NGC 4129,182.22175,-9.0365,0.0039260000899999994,1.2999999900000001e-05
NGC 4129,182.22175,-9.0365,0.0039260000899999994,1.2999999900000001e-05
NGC 4131,182.1970357,29.30478109,0.0127959996,3.3000000300000004e-05
NGC 4132,182.2558536,29.25010394,0.0133889997,5.29999998e-05
NGC 4133,182.2081667,74.90430556,0.00453299982,5.99999985e-05
NGC 4134,182.2917062,29.17691195,0.0127619999,1.99999995e-05
NGC 4135,182.2867054,44.00319533,0.0375799984,9.69999965e-05
NGC 4136,182.3237221,29.92761778,0.0020310001000000003,1.99999995e-05
NGC 4137,182.3229583,44.09016667,0.0373339988,0.000192000007
NGC 4138,182.37408330000002,43.68530556,0.00296199997,7.0000001e-06
NGC 4139,181.1417918,1.80160436,0.0186829995,2.9999999199999998e-05
NGC 4077,181.1585622,1.7877164669999999,0.0237130001,4.3e-05
NGC 4141,182.4471472,58.84918203,0.00632800022,2.7000000000000002e-05
NGC 4142,182.37579169999998,53.10494444,0.0038590000500000003,2.30000005e-05
NGC 4143,182.4002659,42.53416678,0.003156,1.7e-05
NGC 4144,182.4941667,46.45716667,0.000883999979,3.00000011e-06
NGC 4145,182.50633330000002,39.88386111,0.0033660000200000004,3.00000011e-06
NGC 4146,182.57608330000002,26.43075,0.0217480008,2.30000005e-05
NGC 4148,182.5331875,35.87761667,0.0165950004,0.000140000004
NGC 4149,182.63681519999997,58.30414724,0.0101939999,7.9999998e-05
NGC 4150,182.6402083,30.40152778,0.0006940000000000001,1.7e-05
NGC 4151,182.6357449,39.40572993,0.00331899989,9.99999975e-06
NGC 4152,182.65625,16.03291667,0.0072280000900000006,1.2999999900000001e-05
NGC 4149,182.63681519999997,58.30414724,0.0101939999,7.9999998e-05
NGC 4155,182.6903714,19.04083559,0.024609999700000003,0.000172999993
NGC 4156,182.7067162,39.47272756,0.022531000899999997,2.4999999399999998e-05
NGC 4157,182.7682083,50.48466667,0.0025830001100000002,6.00000021e-06
NGC 4158,182.7923562,20.17567164,0.0081989998,2.30000005e-05
NGC 4159,182.7234167,76.12586111,0.00579100009,0.000136999995
NGC 4161,182.8894118,57.73749165,0.0163410008,2.9999999199999998e-05
NGC 4162,182.968625,24.12366667,0.008569000290000002,1.99999995e-05
NGC 4163,183.0381498,36.16919552,0.000549999997,1.70000003e-05
NGC 4164,183.0227293,13.20564043,0.058373998899999995,0.000167000006
NGC 4165,183.04915069999998,13.24651606,0.00620099995,2.9999999199999998e-05
NGC 4166,183.0398495,17.7570254,0.023336000699999998,9.69999965e-05
NGC 4163,183.0381498,36.16919552,0.000549999997,1.70000003e-05
NGC 4168,183.0719521,13.20519472,0.007625,1.7e-05
NGC 4169,183.07825060000002,29.17940491,0.012621999699999999,5.99999985e-05
NGC 4172,183.06203430000002,56.17754955,0.030935000600000002,0.000167000006
NGC 4173,183.08940080000002,29.20705073,0.00375899998,6.70000009e-05
NGC 4174,183.11202849999998,29.14920948,0.0134929996,6.29999995e-05
NGC 4175,183.1293708,29.16845556,0.0133840004,2.20000002e-05
NGC 4176,183.153476,-9.160458494,0.0187330004,2.30000005e-05
NGC 4177,183.1719167,-14.01455556,0.0136190001,2.9999999199999998e-05
NGC 4178,183.1935417,10.86597222,0.00124799996,1.99999999e-06
NGC 4179,183.21713789999998,1.299694037,0.004336,1.7e-05
NGC 4180,183.2626945,7.038933294,0.006992000159999999,2.7000000000000002e-05
NGC 4181,183.2041134,52.9032919,0.0322559997,9.69999965e-05
NGC 4180,183.2626945,7.038933294,0.006992000159999999,2.7000000000000002e-05
NGC 4183,183.32033330000002,43.69858333,0.0031020001,3.00000011e-06
NGC 4185,183.3424925,28.5109788,0.013022,1.70000003e-05
NGC 4186,183.5271925,14.72581043,0.026292000000000003,1.70000003e-05
NGC 4187,183.372,50.7415,0.0304809995,9.300000240000001e-05
NGC 4188,183.53066669999998,-12.585999999999999,0.014347,2.30000005e-05
NGC 4189,183.4469583,13.42480556,0.007054999940000001,7.0000001e-06
NGC 4190,183.4365417,36.63402778,0.000760999974,3.00000011e-06
NGC 4191,183.46001940000002,7.200900481000001,0.008826,1.7e-05
MESSIER 098,183.4511878,14.90033422,-0.00047400000000000003,1.2999999900000001e-05
NGC 4193,183.4733072,13.17284724,0.00827199966,1.70000003e-05
NGC 4194,183.5394583,54.52683333,0.00834199972,3.00000011e-06
NGC 4195,183.5753333,59.61544444,0.0145100001,3.9999999e-05
NGC 4196,183.6239553,28.42344836,0.0132590001,7.000000190000001e-05
NGC 4197,183.6606358,5.805729826,0.00688500004,1.2999999900000001e-05
NGC 4198,183.5918706,56.01145141,0.0311779995,0.000117000003
NGC 4200,183.68429440000003,12.18075806,0.007925000040000001,9.300000240000001e-05
NGC 4201,183.6744167,-11.58286111,0.0180319995,0.000119999997
NGC 4202,184.53564369999998,-1.064118485,0.019036000600000002,1.70000003e-05
NGC 4203,183.7710642,33.19732833,0.00362300011,1.2999999900000001e-05
NGC 4204,183.81016540000002,20.65858872,0.002902,1e-05
NGC 4205,183.73141669999998,63.78277778,0.0047269999,2.9999999199999998e-05
NGC 4206,183.8200302,13.02398202,0.0023419999100000003,7.0000001e-06
NGC 4207,183.8770833,9.584888889,0.0019879999999999997,1.99999999e-06
NGC 4208,183.91400000000002,13.9015,-0.00026999999,3.3000000300000004e-05
NGC 4210,183.8159774,65.98533965,0.009112999770000001,2.30000005e-05
NGC 4208,183.91400000000002,13.9015,-0.00026999999,3.3000000300000004e-05
NGC 4213,183.9065128,23.98187562,0.0224820003,7.300000290000001e-05
NGC 4214,183.9132083,36.32688889,0.000969999994,9.99999975e-06
NGC 4215,183.9772294,6.401147764,0.0067079999999999996,1.7e-05
NGC 4216,183.9768333,13.14938889,0.00043700000999999996,1.2999999900000001e-05
NGC 4217,183.96208330000002,47.09177778,0.0034260000099999998,9.99999975e-06
NGC 4218,183.943375,48.13083333,0.00243499991,6.00000021e-06
NGC 4219,184.1138333,-43.32425,0.006634999999999999,9.99999975e-06
NGC 4220,184.0488014,47.88325999,0.0030489999300000003,3.99999999e-06
NGC 4221,183.99941850000002,66.23080648,0.00441899989,6.60000005e-05
NGC 4222,184.0938333,13.30705556,0.00076700002,3.00000011e-06
NGC 4223,184.35754630000002,6.690074397,0.007455000190000001,8.2999999e-05
NGC 4224,184.1407743,7.462089853999999,0.008682999759999999,1.99999995e-05
NGC 4225,184.1598936,-12.32766833,0.0173189994,0.000119999997
NGC 4226,184.10951210000002,47.02519,0.0242199991,3.3000000300000004e-05
NGC 4227,184.1404008,33.52206748,0.0215150006,8.700000029999999e-05
NGC 4214,183.9132083,36.32688889,0.000969999994,9.99999975e-06
NGC 4229,184.1616267,33.56089713,0.0223619994,5.70000011e-05
NGC 4231,184.2036184,47.45738621,0.0246869996,0.000150000007
NGC 4232,184.2042824,47.43880166,0.0242020003,0.000130999993
NGC 4233,184.2820055,7.62439741,0.007692,1.7e-05
NGC 4234,184.28816669999998,3.6830555560000002,0.00676100003,2.30000005e-05
NGC 4235,184.29117419999997,7.191575,0.008039000440000001,3.3000000300000004e-05
NGC 4236,184.1755,69.46258333,0.0,1.2999999900000001e-05
NGC 4237,184.2975815,15.3239834,0.0028919999,1.2999999900000001e-05
NGC 4238,184.2325113,63.40992206,0.009212999599999999,3.70000016e-05
NGC 4239,184.3122083,16.53138889,0.00313499989,5.29999998e-05
NGC 4240,184.3515,-9.951638889,0.006637999789999999,5.70000011e-05
NGC 4241,184.4995833,6.654194444,0.0024449999899999997,2.20000002e-05
NGC 4242,184.37573999999998,45.6192967,0.00168800005,7.0000001e-06
NGC 4240,184.3515,-9.951638889,0.006637999789999999,5.70000011e-05
NGC 4244,184.3735833,37.80711111,0.000814999978,9.99999997e-07
NGC 4245,184.4032204,29.60800893,0.0029480001,7.100000219999999e-05
NGC 4246,184.49215669999998,7.185914283,0.0124089997,9.99999975e-06
NGC 4247,184.4920031,7.273950816,0.0128020002,3.3000000300000004e-05
NGC 4248,184.4576979,47.40919742,0.00161399995,3.70000016e-05
NGC 4249,184.49747219999998,5.59858603,0.008733,1.7e-05
NGC 4250,184.3594583,70.80258333,0.00673499983,1.99999995e-05
NGC 4251,184.5343708,28.17539194,0.003556,1.7e-05
NGC 4252,184.6287083,5.559472222,0.0028790000399999995,3.3000000300000004e-05
NGC 4253,184.6104557,29.81287217,0.012929,5.29999998e-05
MESSIER 099,184.7066823,14.41650857,0.0080289999,9.99999975e-06
NGC 4255,184.73394869999998,4.786150004,0.0066549999999999995,1.7e-05
NGC 4256,184.679524,65.89824727,0.00843199994,4.70000014e-05
NGC 4257,184.77695830000002,5.725972222,0.00919300038,0.000117000003
MESSIER 106,184.7396025,47.30397306,0.00149399997,9.99999975e-06
NGC 4259,184.842548,5.376401,0.008329000000000001,1.7e-05
NGC 4260,184.84266499999998,6.098678313,0.00653100014,3.3000000300000004e-05
NGC 4261,184.8467517,5.825215278,0.007378,1.7e-05
NGC 4262,184.87739530000002,14.87765466,0.00453299982,1.2999999900000001e-05
NGC 4263,184.92583330000002,-12.22555556,0.0139100002,2.9999999199999998e-05
NGC 4264,184.8989895,5.846750383,0.008399,1.7e-05
NGC 4263,184.92583330000002,-12.22555556,0.0139100002,2.9999999199999998e-05
NGC 4266,184.9262326,5.538283715,0.0051239999,0.000123000005
NGC 4267,184.9384821,12.79828278,0.003406,1.7e-05
NGC 4268,184.9467326,5.283779225,0.006784999999999999,1.7e-05
NGC 4269,184.95495830000002,6.014972222000001,0.006918000059999999,6.29999995e-05
NGC 4270,184.956125,5.463444101,0.007775,1.7e-05
NGC 4271,184.885827,56.73657749,0.0158510003,0.00010299999799999999
NGC 4272,184.9485186,30.33909021,0.028193000699999998,7.300000290000001e-05
NGC 4273,184.98364880000003,5.343333262,0.007931999859999999,1.2999999900000001e-05
NGC 4274,184.9608015,29.61447675,0.0031020001,2.30000005e-05
NGC 4275,184.96908200000001,27.6210042,0.00771200005,3.3000000300000004e-05
NGC 4276,185.0311667,7.691861111000001,0.00873299967,3.00000011e-06
NGC 4277,185.0155064,5.34136019,0.007325000129999999,0.000136999995
NGC 4278,185.0284342,29.28075611,0.002068,1.7e-05
NGC 4279,185.10417030000002,-11.66661707,0.0146030001,0.000123000005
NGC 4281,185.0896839,5.386392395,0.008909,1.7e-05
NGC 4282,185.1012912,5.572822233999999,0.0030990000800000003,9.00000014e-05
NGC 4283,185.0868642,29.31094194,0.003522,1.7e-05
NGC 4284,185.0525868,58.092887399999995,0.014023000400000001,1.2999999900000001e-05
NGC 4285,185.1658333,-11.64191667,0.0256239995,2.9999999199999998e-05
NGC 4286,185.1753856,29.34587566,0.0021480000600000004,4.9999998700000005e-05
NGC 4287,185.2020782,5.639895891,0.00718799978,9.99999975e-06
NGC 4288,185.1587917,46.29166667,0.00173400005,1.10000001e-05
NGC 4289,185.25939169999998,3.7221394439999997,0.00873299967,3.00000011e-06
NGC 4290,185.1980312,58.09250286,0.0101140002,2.9999999199999998e-05
NGC 4291,185.0758333,75.37083333,0.005861000160000001,8.2999999e-05
NGC 4292,185.3185813,4.5957056739999995,0.007532000079999999,8.2999999e-05
NGC 4293,185.3037083,18.38238889,0.0029790001,2.7000000000000002e-05
NGC 4294,185.3242917,11.51044444,0.00118400005,3.00000011e-06
NGC 4295,185.29073400000001,28.16510783,0.0283100009,7.6999997e-05
NGC 4296,185.3682919,6.6535589989999995,0.013673,5.99999985e-05
NGC 4297,185.3642227,6.671036428,0.0134460004,8.2999999e-05
NGC 4298,185.3865,14.60616667,0.0037859999600000005,1.2999999900000001e-05
NGC 4299,185.4189583,11.49991667,0.000791,7.000000000000001e-06
NGC 4300,185.42278269999997,5.38481183,0.007705000229999999,0.00010299999799999999
NGC 4301,185.613375,4.566277778,0.0042460002,1.70000003e-05
NGC 4302,185.42700000000002,14.59830556,0.0038330000799999997,9.99999975e-06
MESSIER 061,185.47873180000002,4.473645853,0.0052240002,7.0000001e-06
NGC 4304,185.553,-33.4845,0.00875299983,9.99999975e-06
NGC 4305,185.51500969999998,12.74092492,0.00629799999,3.9999999e-05
NGC 4306,185.51711559999998,12.787484599999999,0.00660800003,6.70000009e-05
NGC 4307,185.52368080000002,9.043632533,0.00364300003,3.3000000300000004e-05
NGC 4308,185.4868918,30.07435621,0.0019650000600000004,3.3000000300000004e-05
NGC 4309,185.5516017,7.144308136,0.0028989999600000003,3.70000016e-05
NGC 4310,185.6095833,29.20902778,0.0030449999,2.9999999199999998e-05
NGC 4312,185.63066669999998,15.53791667,0.000509999983,2.30000005e-05
NGC 4313,185.66060090000002,11.80093307,0.004813000089999999,1.99999995e-05
NGC 4314,185.63260209999999,29.89588694,0.00321200001,1.70000003e-05
NGC 4316,185.676,9.332472222,0.00417000009,1.99999999e-06
NGC 4318,185.68039330000002,8.198277327000001,0.00410600007,2.9999999199999998e-05
NGC 4319,185.4327917,75.32258333,0.004922999999999999,7.9999998e-05
NGC 4320,185.74051640000002,10.54832792,0.0266750008,0.000136999995
MESSIER 100,185.72846289999998,15.82181778,0.00523999985,3.00000011e-06
NGC 4323,185.75720900000002,15.90557736,0.00618200004,0.000142999997
NGC 4324,185.77574030000002,5.250341563,0.005554,1.7e-05
NGC 4325,185.7778384,10.621191099999999,0.0257140007,0.00013000000000000002
NGC 4326,185.7984732,6.072126665,0.023749999700000003,9.99999975e-06
NGC 4328,185.83345780000002,15.82037763,0.00159799994,3.70000016e-05
NGC 4329,185.8362917,-12.55861111,0.014153,0.000150000007
NGC 4330,185.82188,11.36797,0.00521400012,9.99999975e-06
NGC 4331,185.6498333,76.17247222,0.005233999810000001,1.70000003e-05
NGC 4332,185.6948333,65.84377778,0.009232999759999999,9.50000031e-05
NGC 4333,185.8428035,6.040717849,0.0234830007,2.9999999199999998e-05
NGC 4334,185.849519,7.47320188,0.0141599998,2.9999999199999998e-05
NGC 4335,185.75783330000002,58.44455556,0.0154170003,7.300000290000001e-05
NGC 4336,185.874276,19.42692906,0.0034390001099999998,0.000136999995
NGC 4310,185.6095833,29.20902778,0.0030449999,2.9999999199999998e-05
NGC 4339,185.895625,6.08175,0.004222999999999999,1.7e-05
NGC 4340,185.8970263,16.72235865,0.003112,1.7e-05
NGC 4341,185.97316669999998,7.107111111,0.0030759999100000005,6.80000012e-05
NGC 4342,185.91250269999998,7.053995625,0.002538,1.7e-05
NGC 4343,185.91125,6.954083333,0.0033819999100000004,1.70000003e-05
NGC 4344,185.906125,17.54086111,0.0038089999,1.99999995e-05
NGC 4319,185.4327917,75.32258333,0.004922999999999999,7.9999998e-05
NGC 4346,185.8664167,46.99383333,0.002775,1.7e-05
NGC 4348,185.97495,-3.442925,0.00668800017,2.7000000000000002e-05
NGC 4350,185.9911108,16.69341389,0.004036,1.7e-05
NGC 4351,186.00625569999997,12.20477676,0.0076669999400000004,6.00000021e-06
NGC 4352,186.0209367,11.21806627,0.006905000190000001,2.30000005e-05
NGC 4353,186.0010676,7.7851852,0.0037489999100000005,3.3000000300000004e-05
NGC 4351,186.00625569999997,12.20477676,0.0076669999400000004,6.00000021e-06
NGC 4355,186.72758249999998,-0.8776116856999999,0.0072679999300000004,2.7000000000000002e-05
NGC 4356,186.0605417,8.535861111000001,0.0037960000299999998,2.30000005e-05
NGC 4357,185.9950833,48.77947222,0.0137499999,1.99999995e-05
NGC 4358,186.0084353,58.38521495,0.014999999699999999,0.00013000000000000002
NGC 4359,186.04654169999998,31.52194444,0.00418000016,3.70000016e-05
NGC 4360,186.09041969999998,9.292774655,0.0234130006,0.000216999993
NGC 4362,186.0469329,58.36065771,0.0151070002,0.00010299999799999999
NGC 4363,185.86833330000002,74.95222222,0.004759999920000001,
NGC 4362,186.0469329,58.36065771,0.0151070002,0.00010299999799999999
NGC 4365,186.1178521,7.3176727779999995,0.004146,1.7e-05
NGC 4366,186.1958644,7.353036464,0.00425500004,6.70000009e-05
NGC 4325,185.7778384,10.621191099999999,0.0257140007,0.00013000000000000002
NGC 4369,186.15083330000002,39.383,0.003486,1.99999995e-05
NGC 4370,186.22875,7.444888889,0.00260800007,2.30000005e-05
NGC 4371,186.23096,11.70421,0.003112,1.7e-05
NGC 4373,186.32425,-39.75972222,0.0113279996,5.99999985e-05
MESSIER 084,186.26559709999998,12.88698306,0.003392,1.7e-05
NGC 4375,186.25197250000002,28.55859802,0.0302179996,2.7000000000000002e-05
NGC 4376,186.32525,5.741194444,0.0037889999799999995,1.70000003e-05
NGC 4377,186.3014,14.76216,0.004463,1.7e-05
NGC 4378,186.3254314,4.925148706,0.0085359998,9.99999975e-06
NGC 4379,186.3114167,15.60747222,0.003582,1.7e-05
NGC 4380,186.342375,10.01680556,0.00321200001,1.99999999e-06
NGC 4357,185.9950833,48.77947222,0.0137499999,1.99999995e-05
MESSIER 085,186.3504508,18.19148694,0.0024319998899999997,6.00000021e-06
NGC 4383,186.3563466,16.47012779,0.005704000129999999,9.99999975e-06
NGC 4384,186.29991669999998,54.50622222,0.00838200003,2.30000005e-05
NGC 4385,186.4283451,0.5726192159000001,0.007137999870000001,1.70000003e-05
NGC 4386,186.118125,75.52891667,0.00559400022,9.00000014e-05
NGC 4387,186.4236678,12.81051495,0.0018850000000000002,1.7e-05
NGC 4388,186.44477980000002,12.66208593,0.008418999609999998,3.00000011e-06
NGC 4389,186.39625,45.68466667,0.00239600008,3.99999999e-06
NGC 4390,186.4611355,10.45905673,0.0036730000299999995,1.99999999e-06
NGC 4391,186.3283102,64.93347929999999,0.00441899989,6.70000009e-05
NGC 4392,186.32899799999998,45.84746038,0.0241269991,0.000172999993
NGC 4393,186.4634566,27.56155642,0.00251800008,3.70000016e-05
NGC 4394,186.4813579,18.21406389,0.0030749999,1.2999999900000001e-05
NGC 4395,186.45359209999998,33.54692778,0.00106399995,3.99999999e-06
NGC 4396,186.4950833,15.67147222,-0.000426999992,9.99999975e-06
NGC 4402,186.53189,13.113320000000002,0.000774000015,1.70000003e-05
NGC 4403,186.5532917,-7.684944444,0.0173450001,2.9999999199999998e-05
NGC 4404,186.56752859999997,-7.6808434729999995,0.0186299998,6.70000009e-05
NGC 4405,186.5297832,16.18100626,0.0058269999,3.3000000300000004e-05
MESSIER 086,186.5489285,12.94622166,-0.0007469999999999999,1.7e-05
NGC 4407,186.6343674,12.61098562,0.00033999999900000003,1.99999995e-05
NGC 4408,186.5718468,27.87116856,0.0250940006,7.9999998e-05
NGC 4409,186.74375,2.494361111,0.005621000189999999,1.99999995e-05
NGC 4411,186.6254167,8.872222222000001,0.0042630001,1.99999999e-06
NGC 4412,186.6503438,3.9646940930000003,0.00765200006,2.30000005e-05
NGC 4407,186.6343674,12.61098562,0.00033999999900000003,1.99999995e-05
NGC 4414,186.6129167,31.22352778,0.00238800002,1.99999995e-05
NGC 4415,186.6687072,8.435705929,0.00303500006,3.3000000300000004e-05
NGC 4416,186.6946667,7.919,0.00463700015,7.99999998e-06
NGC 4417,186.71088,9.58426,0.002762,1.7e-05
NGC 4355,186.72758249999998,-0.8776116856999999,0.0072679999300000004,2.7000000000000002e-05
NGC 4419,186.73516709999998,15.047385,-0.000870999997,1.70000003e-05
NGC 4409,186.74375,2.494361111,0.005621000189999999,1.99999995e-05
NGC 4421,186.7605767,15.46148346,0.0053469999699999994,3.3000000300000004e-05
NGC 4422,186.8004503,-5.831011704,0.025388000499999997,0.000150000007
NGC 4423,186.787375,5.880166667,0.0037269999700000004,1.99999995e-05
NGC 4424,186.79838,9.42067,0.0014580000400000002,7.0000001e-06
NGC 4425,186.80555080000002,12.73472341,0.006364,1.7e-05
NGC 4428,186.8679167,-8.167888889,0.009933999740000001,2.30000005e-05
NGC 4429,186.8604504,11.10771018,0.0036829999999999996,1.7e-05
NGC 4430,186.8600325,6.262770657000001,0.00484000007,1.2999999900000001e-05
NGC 4431,186.8640868,12.29028708,0.00311499997,3.3000000300000004e-05
NGC 4432,186.887375,6.23325,0.021354999399999998,3.00000011e-06
NGC 4433,186.91079169999998,-8.278416667,0.0100069996,1.99999995e-05
NGC 4434,186.9028472,8.154344227000001,0.0035689999999999997,1.7e-05
NGC 4435,186.9186984,13.07894505,0.0026379999999999997,1.7e-05
NGC 4436,186.92182590000002,12.31589923,0.0037489999100000005,3.70000016e-05
NGC 4517,188.1899583,0.1150277778,0.0037640000200000003,1.70000003e-05
NGC 4438,186.9399741,13.00882629,0.00023700000000000001,9.99999975e-06
NGC 4440,186.9731972,12.29328174,0.002415,5.99999985e-05
NGC 4441,186.83479599999998,64.80149345,0.00908000022,3.00000011e-06
NGC 4442,187.01618,9.80371,0.001825,1.7e-05
NGC 4461,187.2625608,13.18376189,0.006418000000000001,1.7e-05
NGC 4444,187.15170830000002,-43.26175,0.00973699987,1.70000003e-05
NGC 4445,187.06636559999998,9.436197106,0.00118100003,1.70000003e-05
NGC 4446,187.0283002,13.91175449,0.0244040005,2.9999999199999998e-05
NGC 4447,187.0522167,13.89922797,0.0240269993,6.70000009e-05
NGC 4448,187.06429169999998,28.62030556,0.00220500003,1.99999995e-05
NGC 4449,187.04626140000002,44.09363005,0.000690000015,1.2999999900000001e-05
NGC 4450,187.1234583,17.08494444,0.00651799981,1.2999999900000001e-05
NGC 4451,187.16894,9.25881,0.0028820000599999998,2.30000005e-05
NGC 4452,187.1804546,11.75503218,0.000627,1.7e-05
NGC 4454,187.2114399,-1.9391900819999999,0.0080289999,3.3000000300000004e-05
NGC 4455,187.1838106,22.82044685,0.0021250001199999997,1.2999999900000001e-05
NGC 4456,186.9683333,-30.09788889,0.0205380004,3.3000000300000004e-05
NGC 4457,187.245875,3.570583333,0.00294200005,1.99999995e-05
NGC 4458,187.2398549,13.24189311,0.002258,1.7e-05
NGC 4459,187.25003710000001,13.97837278,0.0039759999999999995,1.7e-05
NGC 4460,187.1898333,44.86422222,0.00163399999,6.29999995e-05
NGC 4461,187.2625608,13.18376189,0.006418000000000001,1.7e-05
